domain,uri,government,live,ssl,enforce_https,non_www,redirect,ip,hostname,ipv6,dnssec,cdn,google_apps,could_provider,server,cms,analytics,javascript,advertising,slash_data,slash_developer,data_dot_json,click_jacking_protection,content_security_policy,xss_protection,secure_cookies,strict_transport_security,agency,last_checked
www.plainlanguage.gov,http://www.plainlanguage.gov,true,true,false,false,false,,23.62.96.16,a23-62-96-16.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache/2.2.15 (Red Hat),"","","","",false,false,false,true,false,false,,false,Department of Transportation,2014-07-07 12:18:45 -0400
www.projectheadlands.gov,http://www.projectheadlands.gov,true,true,false,false,false,,199.79.179.33,www.cflhd.gov,false,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,,false,Department of Transportation,2014-07-07 12:18:46 -0400
www.protectyourmove.gov,https://www.protectyourmove.gov,true,true,true,true,false,,152.122.44.65,"",false,false,false,false,false,Microsoft-IIS/7.5,"","","","",true,true,true,false,false,false,false,false,Department of Transportation,2014-07-07 12:18:51 -0400
www.safercar.gov,http://www.safercar.gov,true,true,false,false,true,,23.62.96.42,a23-62-96-42.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache/2.2.3 (Red Hat),"","","","",false,false,false,false,false,false,,false,Department of Transportation,2014-07-07 12:18:53 -0400
safertruck.gov,http://safertruck.gov,true,true,false,false,true,,204.68.194.196,balancer1.nhtsa.dot.gov,false,false,false,false,false,Microsoft-IIS/7.0,"","","","",false,false,false,false,false,false,false,false,Department of Transportation,2014-07-07 12:18:54 -0400
www.sharetheroadsafely.gov,http://www.sharetheroadsafely.gov,true,true,false,false,false,,152.122.44.63,www.sharetheroadsafely.org,false,false,false,false,false,Microsoft-IIS/7.5,"","","","",true,true,true,false,false,false,false,false,Department of Transportation,2014-07-07 12:18:56 -0400
www.sustainablecommunities.gov,http://www.sustainablecommunities.gov,true,true,false,false,false,,204.68.194.65,DOTHQNWAS053vg.ext.dot.gov,false,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,,false,Department of Transportation,2014-07-07 12:18:56 -0400
www.tfhrc.gov,http://www.tfhrc.gov,true,true,false,false,false,www.fhwa.dot.gov,204.68.194.129,fhw1xwvwasp01.fhwa.dot.gov,,,,,,,,,,,,,,,,,,,Department of Transportation,2014-07-07 12:18:57 -0400
www.trafficsafetymarketing.gov,http://www.trafficsafetymarketing.gov,true,true,false,false,true,,23.62.96.27,a23-62-96-27.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache/2.2.3 (Red Hat),"","","","",false,false,false,false,false,false,,false,Department of Transportation,2014-07-07 12:18:59 -0400
www.transportation.gov,https://www.transportation.gov,true,true,true,false,false,,23.202.215.14,a23-202-215-14.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,nginx,drupal,google_analytics,jquery,"",true,true,true,true,false,false,,false,Department of Transportation,2014-07-07 12:19:02 -0400
www.transportationresearch.gov,https://www.transportationresearch.gov,true,true,true,true,false,,204.68.194.173,www.transportationresearch.gov,false,false,false,false,false,Microsoft-IIS/7.5,"","",jquery,"",false,false,true,false,false,false,,false,Department of Transportation,2014-07-07 12:19:06 -0400
www.unitedweride.gov,http://www.unitedweride.gov,true,true,false,false,false,,204.68.194.77,ftawebprod.fta.dot.gov,false,false,false,false,false,Apache,"","","","",true,false,false,false,false,false,,false,Department of Transportation,2014-07-07 12:19:06 -0400
cdco.gov,http://cdco.gov,true,false,false,false,false,,,"",false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Department of Veterans Affairs,2014-07-07 12:19:07 -0400
www.nrd.gov,https://www.nrd.gov,true,true,true,true,true,,152.133.104.233,"",false,false,false,false,false,,"","",jquery,"",true,true,false,false,false,false,false,false,Department of Veterans Affairs,2014-07-07 12:19:15 -0400
www.patientsafety.gov,http://www.patientsafety.gov,true,true,false,false,false,www.patientsafety.va.gov,152.131.96.193,"",,,,,,,,,,,,,,,,,,,Department of Veterans Affairs,2014-07-07 12:19:16 -0400
thesecondthing.gov,http://thesecondthing.gov,true,true,false,false,true,,69.39.80.48,69-39-80-48.static.123.net,false,false,false,false,false,nginx/1.0.15,"","","","",false,false,false,false,false,false,,false,Department of Veterans Affairs,2014-07-07 12:19:17 -0400
va.gov,http://va.gov,true,true,false,false,true,,152.130.96.221,"",false,false,false,false,false,,"","",jquery,"",true,true,true,false,false,false,false,false,Department of Veterans Affairs,2014-07-07 12:19:19 -0400
www.vetbiz.gov,http://www.vetbiz.gov,true,true,false,false,false,,152.131.100.115,"",false,false,false,false,false,,"","",jquery,"",false,false,false,false,false,false,false,false,Department of Veterans Affairs,2014-07-07 12:19:26 -0400
vet-biz.gov,http://vet-biz.gov,true,false,false,false,false,,,"",false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Department of Veterans Affairs,2014-07-07 12:19:44 -0400
vetsuccess.gov,http://vetsuccess.gov,true,false,false,false,false,,66.151.109.13,cache1.symplicity.com,false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Department of Veterans Affairs,2014-07-07 12:19:45 -0400
bto.gov,http://bto.gov,true,false,false,false,false,,,"",false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:19:47 -0400
www.counterwmd.gov,http://www.counterwmd.gov,true,true,false,false,false,,198.81.130.43,"",false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:19:58 -0400
www.dni.gov,http://www.dni.gov,true,true,false,false,false,,23.62.6.51,a23-62-6-51.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache,joomla,google_analytics,jquery,"",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:00 -0400
www.iarpa.gov,http://www.iarpa.gov,true,true,false,false,false,,23.62.6.81,a23-62-6-81.deploy.static.akamaitechnologies.com,false,false,akamai,false,false,Apache,joomla,google_analytics,jquery,"",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:02 -0400
iarpa-ideas.gov,https://iarpa-ideas.gov,true,true,true,true,true,,173.233.52.251,"",false,false,false,false,false,Microsoft-IIS/7.0,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:05 -0400
icjointduty.gov,http://icjointduty.gov,true,true,false,false,true,,198.81.130.40,"",false,false,false,false,false,Apache,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:16 -0400
www.intelink.gov,https://www.intelink.gov,true,true,true,true,false,,65.222.133.37,web.aj.intelink.gov,false,false,false,false,false,Apache,"","","","",true,true,true,true,false,false,false,false,Director of National Intelligence,2014-07-07 12:20:20 -0400
intelligence.gov,http://intelligence.gov,true,true,false,false,true,,198.81.130.41,"",false,false,false,false,false,Apache,"","",jquery,"",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:31 -0400
ise.gov,http://ise.gov,true,true,false,false,true,,50.19.98.143,ec2-50-19-98-143.compute-1.amazonaws.com,false,false,false,false,amazon,nginx,drupal,google_analytics,jquery,"",true,true,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:39 -0400
www.nmic.gov,http://www.nmic.gov,true,true,false,false,false,,,"",false,false,false,false,false,,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:50 -0400
www.odni.gov,http://www.odni.gov,true,true,false,false,false,,,"",false,false,false,false,false,Apache,joomla,google_analytics,jquery,"",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:53 -0400
osis.gov,http://osis.gov,true,false,false,false,false,,,"",false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:53 -0400
ugov.gov,http://ugov.gov,true,false,false,false,false,,,"",false,false,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Director of National Intelligence,2014-07-07 12:20:53 -0400
airnow.gov,http://airnow.gov,true,true,false,false,true,,,"",false,true,false,false,false,Apache/2.2.27 (Win32) mod_ssl/2.2.27 OpenSSL/0.9.8za JRun/4.0,"","","","",false,false,false,false,false,false,false,false,Environmental Protection Agency,2014-07-07 12:20:54 -0400
aqi.gov,http://aqi.gov,true,false,false,false,false,,,"",false,true,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:20:54 -0400
cbi-epa.gov,http://cbi-epa.gov,true,false,false,false,false,,,"",false,true,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:20:55 -0400
www.energystar.gov,https://www.energystar.gov,true,true,true,false,true,,,"",false,false,false,false,false,nginx,"","",jquery,"",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:20:57 -0400
epa.gov,http://epa.gov,true,true,false,false,true,,,"",false,true,false,false,false,Apache,"","",jquery,"",true,true,true,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:08 -0400
epa-echo.gov,http://epa-echo.gov,true,true,false,false,false,,,"",false,true,false,false,false,Apache/2.2.15 (Red Hat),drupal,"",jquery,"",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:09 -0400
epa-otis.gov,http://epa-otis.gov,true,true,false,false,false,,,"",false,true,false,false,false,Apache/2.2.15 (Red Hat),drupal,"",jquery,"",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:09 -0400
fdms.gov,http://fdms.gov,true,false,false,false,false,,,"",false,true,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:10 -0400
www.fedcenter.gov,https://www.fedcenter.gov,true,true,true,true,true,,,"",true,false,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,false,false,Environmental Protection Agency,2014-07-07 12:21:15 -0400
greengov.gov,http://greengov.gov,true,true,false,false,true,,,"",false,true,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:20 -0400
labs21century.gov,http://labs21century.gov,true,true,false,false,true,,,"",true,true,false,false,false,Apache,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:27 -0400
ofee.gov,http://ofee.gov,true,true,false,false,true,,,"",true,true,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,false,false,Environmental Protection Agency,2014-07-07 12:21:33 -0400
www.regulation.gov,http://www.regulation.gov,true,true,false,false,true,www.regulations.gov,,"",,,,,,,,,,,,,,,,,,,Environmental Protection Agency,2014-07-07 12:21:38 -0400
www.regulations.gov,http://www.regulations.gov,true,true,false,false,true,,,"",true,false,false,false,false,"Oracle Application Server/10g (10.1.2) Apache-Coyote/1.1 OracleAS-Web-Cache-10g/10.1.2.0.2 (N;ecid=553700838063,0)","","","","",false,true,false,false,false,false,false,false,Environmental Protection Agency,2014-07-07 12:21:44 -0400
relocatefeds.gov,http://relocatefeds.gov,true,true,false,false,true,,,"",true,true,false,false,false,Apache,"","",jquery,"",true,true,true,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:21:54 -0400
sustainability.gov,http://sustainability.gov,true,true,false,false,true,,,"",true,true,false,false,false,Microsoft-IIS/7.5,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:22:00 -0400
urbanwaters.gov,http://urbanwaters.gov,true,true,false,false,true,,,"",true,true,false,false,false,Apache,"","","","",false,false,false,false,false,false,,false,Environmental Protection Agency,2014-07-07 12:22:06 -0400
eeoc.gov,,,false,,,,,,,,,,,,,,,,,,,,,,,,,Equal Employment Opportunity Commission,2014-07-07 12:22:16 -0400
astrongmiddleclass.gov,http://astrongmiddleclass.gov,true,false,false,false,false,www.whitehouse.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:22:50 -0400
www.budget.gov,http://www.budget.gov,true,true,false,false,true,www.whitehouse.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:22:50 -0400
earmarks.gov,https://earmarks.gov,true,true,true,false,true,earmarks.omb.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:22:51 -0400
www.egov.gov,http://www.egov.gov,true,true,false,false,true,www.whitehouse.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:22:52 -0400
www.eop.gov,http://www.eop.gov,true,true,false,false,true,www.whitehouse.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:22:57 -0400
exrwh.gov,http://exrwh.gov,true,false,false,false,false,,,"",false,true,false,false,false,false,"","","","",false,false,false,false,false,false,,false,Executive Office of the President,2014-07-07 12:22:58 -0400
www.fiscalcommission.gov,http://www.fiscalcommission.gov,true,true,false,false,true,,,"",false,false,false,false,false,White House,"","","","",false,false,false,false,false,false,,false,Executive Office of the President,2014-07-07 12:23:01 -0400
www.hc.gov,http://www.hc.gov,true,true,false,false,true,,,"",false,false,false,false,false,Apache,"","","","",false,false,false,true,false,false,,false,Executive Office of the President,2014-07-07 12:23:02 -0400
itdashboard.gov,https://itdashboard.gov,true,true,true,true,true,,,"",false,true,false,false,false,Apache,drupal,google_analytics,jquery,"",false,false,false,true,false,false,false,true,Executive Office of the President,2014-07-07 12:23:03 -0400
www.joiningforces.gov,http://www.joiningforces.gov,true,true,false,false,true,www.whitehouse.gov,,"",,,,,,,,,,,,,,,,,,,Executive Office of the President,2014-07-07 12:23:04 -0400
